10001,15223,0.515991701852
10001,10883,0.31773647189
10001,13457,0.292764118346
10001,13028,0.276810527998
10001,13942,0.262754187507
10001,13623,0.260768253943
10001,13621,0.258268238093
10001,14139,0.258146554382
10001,13645,0.257095379647
10001,11488,0.253486350651
10001,13520,0.253183478507
10001,11010,0.252729074956
10001,12788,0.251744672472
10001,11256,0.250922661722
10001,14662,0.250283621396
10001,12515,0.248971226719
10001,11122,0.242845344816
10001,11230,0.241117452813
10001,13365,0.240028448417
10001,10675,0.239902476452
10002,11229,0.536617103719
10002,10832,0.535085666702
10002,10624,0.53504684
10002,10051,0.487281226893
10002,12414,0.483517490268
10002,13367,0.480121035712
10002,14099,0.479701577214
10002,13334,0.469007135095
10002,11159,0.468150384005
10002,10765,0.466085198815
10002,119,0.46484703676
10002,11980,0.457096591013
10002,11045,0.457074938054
10002,12026,0.456399232281
10002,11239,0.454936502106
10002,13514,0.45404310188
10002,14471,0.452138609696
10002,12904,0.451169575345
10002,12904,0.449820006481
10002,11377,0.446976144539
10003,14194,0.508199380016
10003,13955,0.497402175279
10003,12990,0.453347098621
10003,12416,0.447246942946
10003,14197,0.439407369259
10003,1047,0.429395068825
10003,13942,0.42667575752
10003,11956,0.424071911343
10003,13520,0.423334684699
10003,16057,0.422766207194
10003,14717,0.419200479145
10003,12429,0.418883677973
10003,12572,0.415593930823
10003,10345,0.411109709061
10003,15880,0.410559753428
10003,11524,0.40957270574
10003,11012,0.407718787197
10003,119,0.407146596905
10003,11982,0.406551126487
10003,13945,0.403912046672
10004,11693,0.632378711769
10004,12744,0.625537904712
10004,14497,0.625461422425
10004,12799,0.59893567362
10004,14996,0.591488753177
10004,12329,0.588925857526
10004,12025,0.584414683579
10004,13942,0.580302452964
10004,10642,0.578463698703
10004,1558,0.572518315392
10004,15836,0.57166167974
10004,13620,0.569002813333
10004,1091,0.564579956926
10004,10417,0.564566620122
10004,14139,0.564550813365
10004,13028,0.557332894891
10004,16076,0.556455434991
10004,15082,0.554600819697
10004,13623,0.55428830624
10004,16047,0.553175033951
10005,10345,0.446715742767
10005,13942,0.433013810695
10005,12025,0.432284016557
10005,11329,0.431061775559
10005,13623,0.42704030978
10005,14753,0.425514228329
10005,12050,0.425276853383
10005,11122,0.424759849559
10005,11526,0.42441605724
10005,13588,0.422954221689
10005,12059,0.421227779046
10005,13520,0.417474332426
10005,13028,0.414358908329
10005,14680,0.414210842558
10005,12515,0.414112067582
10005,12023,0.411644465442
10005,12990,0.411363802918
10005,12593,0.41019346235
10005,15860,0.403693598722
10005,13514,0.403485311933
10006,14328,0.554451152847
10006,1001,0.552998749776
10006,12759,0.550522850598
10006,10375,0.537734377154
10006,10578,0.535577248766
10006,1041,0.534050935891
10006,13224,0.527996270406
10006,1471,0.519162781164
10006,12843,0.505675631797
10006,12788,0.505448967857
10006,13179,0.500876376375
10006,15081,0.499841781686
10006,1006,0.494021247477
10006,1019,0.49387025682
10006,14994,0.491840727087
10006,13223,0.49026217159
10006,1005,0.487143410064
10006,10095,0.486990084798
10006,12473,0.485952621706
10006,1007,0.485515451893
10007,14597,0.495017070831
10007,11392,0.476804613384
10007,12414,0.476703537914
10007,10052,0.473176791718
10007,15078,0.46525980521
10007,11045,0.451702720833
10007,13514,0.45166341357
10007,1334,0.448049208348
10007,15496,0.445900461014
10007,12444,0.444073998427
10007,14099,0.441331899247
10007,10051,0.440980572254
10007,12515,0.438556011135
10007,11180,0.434641326525
10007,11237,0.433086677617
10007,13418,0.433086303882
10007,10643,0.431070726164
10007,14036,0.430800485677
10007,13828,0.430653074137
10007,12836,0.430143548698
10008,120,0.392016347633
10008,14817,0.374750493531
10008,12444,0.36289917752
10008,1274,0.35419212467
10008,15496,0.345654773995
10008,15667,0.345289313609
10008,11045,0.341834052244
10008,11392,0.33763243314
10008,13334,0.334274095016
10008,1024,0.334082630762
10008,14717,0.332645178382
10008,12923,0.331434547724
10008,12190,0.32938508333
10008,10052,0.328377508164
10008,119,0.327606073337
10008,12836,0.327493021569
10008,15868,0.326410787491
10008,10765,0.31968052318
10008,10643,0.319598249148
10008,13396,0.319534652346
10009,1562,0.612006408485
10009,1139,0.517783865015
10009,119,0.510732922479
10009,11159,0.505900935928
10009,13367,0.502764719159
10009,11013,0.498652357384
10009,12236,0.497519456263
10009,12193,0.496088402544
10009,11229,0.495569251194
10009,11526,0.493858405919
10009,10765,0.478733140366
10009,11122,0.473546640217
10009,11239,0.473468899924
10009,12089,0.471857254722
10009,15860,0.471340815395
10009,13942,0.470939852353
10009,11980,0.468728579575
10009,10675,0.466092301427
10009,12793,0.465937930685
10009,13520,0.46556337019
1001,1005,0.721215613947
1001,1006,0.667416516185
1001,14328,0.635504142112
1001,14994,0.627683003182
1001,1007,0.623936163689
1001,12759,0.613504573654
1001,1041,0.610517134791
1001,10380,0.599511057371
1001,13224,0.593301042499
1001,10578,0.592269680538
1001,13179,0.586625668458
1001,10375,0.581205439016
1001,1471,0.57657570636
1001,1365,0.568977057734
1001,15081,0.568671711378
1001,10095,0.563220809666
1001,11499,0.562592677979
1001,10006,0.552998749776
1001,1211,0.551958082599
1001,12473,0.54457000283
10010,13588,0.376438778092
10010,11397,0.348290196367
10010,12050,0.340895365033
10010,11122,0.335867383753
10010,11253,0.320819850284
10010,12025,0.318314424014
10010,13620,0.314998707624
10010,13623,0.308126688217
10010,13942,0.307938264582
10010,13182,0.307906203683
10010,11010,0.307764021081
10010,13028,0.306572197409
10010,14753,0.300982891725
10010,11251,0.300249719896
10010,1397,0.300232410589
10010,12329,0.299746923875
10010,13105,0.297765782884
10010,11713,0.294345413549
10010,14182,0.294332196972
